,Company,Correlation
4163,"['TGT', 'O']",0.15
4164,"['TGT', 'ORCL']",0.1
4165,"['TGT', 'PEP']",0.15
4166,"['TGT', 'PFE']",0.1
4167,"['TGT', 'PG']",0.45
4168,"['TGT', 'PLD']",0.1
4169,"['TGT', 'PM']",-0.15
4170,"['TGT', 'PSA']",-0.15
4171,"['TGT', 'PTR']",-0.15
4172,"['TGT', 'PYPL']",0.15
4173,"['TGT', 'RDS-B']",-0.15
4174,"['TGT', 'RIO']",0.1
4175,"['TGT', 'RTX']",0.1
4176,"['TGT', 'SBAC']",0.1
4177,"['TGT', 'SBUX']",0.15
4178,"['TGT', 'SCHW']",0.1
4179,"['TGT', 'SHW']",0.15
4180,"['TGT', 'snap']",-0.15
4181,"['TGT', 'SNP']",0.15
4182,"['TGT', 'SO']",0.1
4183,"['TGT', 'SPG-PJ']",-0.15
4184,"['TGT', 'SRE']",0.1
4185,"['TGT', 'T']",0.15
4186,"['TM', 'AAPL']",0.15
4187,"['TM', 'ABBV']",0.15
4188,"['TM', 'ABT']",0.1
4189,"['TM', 'ACN']",0.15
4190,"['TM', 'ADBE']",0.15
4191,"['TM', 'ADP']",0.1
4192,"['TM', 'AEP']",0.15
4193,"['TM', 'AMT']",0.15
4194,"['TM', 'AMZN']",0.15
4195,"['TM', 'APD']",0.15
4196,"['TM', 'ASML']",0.15
4197,"['TM', 'AVGO']",0.1
4198,"['TM', 'AWK']",0.1
4199,"['TM', 'BA']",0.15
4200,"['TM', 'BABA']",-0.15
4201,"['TM', 'BAC']",0.1
4202,"['TM', 'BBL']",0.1
4203,"['TM', 'BHP']",0.15
4204,"['TM', 'BP']",0.15
4205,"['TM', 'BRK-A']",0.15
4206,"['TM', 'C-PJ']",-0.15
4207,"['TM', 'CAT']",0.3
4208,"['TM', 'CCI']",0.15
4209,"['TM', 'CHTR']",0.1
4210,"['TM', 'CMCSA']",0.1
4211,"['TM', 'COP']",0.1
4212,"['TM', 'COST']",0.15
4213,"['TM', 'CSCO']",0.15
4214,"['TM', 'CTA-PB']",0.1
4215,"['TM', 'CVX']",0.15
4216,"['TM', 'D']",0.15
4217,"['TM', 'DE']",0.15
4218,"['TM', 'DEO']",0.1
4219,"['TM', 'DHR']",0.15
4220,"['TM', 'DIS']",0.15
4221,"['TM', 'DLR']",0.1
4222,"['TM', 'DUK']",0.1
4223,"['TM', 'ECL']",0.15
4224,"['TM', 'EL']",0.15
4225,"['TM', 'ENB']",-0.15
4226,"['TM', 'EQIX']",0.1
4227,"['TM', 'EQNR']",0.1
4228,"['TM', 'EXC']",0.15
4229,"['TM', 'FB']",0.15
4230,"['TM', 'FCX']",0.1
4231,"['TM', 'GE']",0.15
4232,"['TM', 'GOOG']",0.15
4233,"['TM', 'HD']",0.3
4234,"['TM', 'HON']",0.3
4235,"['TM', 'JD']",0.1
4236,"['TM', 'JNJ']",0.15
4237,"['TM', 'JPM']",0.15
4238,"['TM', 'KO']",0.15
4239,"['TM', 'LLY']",0.1
4240,"['TM', 'LOW']",0.3
4241,"['TM', 'MA']",0.15
4242,"['TM', 'MCD']",0.15
4243,"['TM', 'MMM']",0.15
4244,"['TM', 'MS']",0.15
4245,"['TM', 'MSFT']",0.15
4246,"['TM', 'NEE']",0.1
4247,"['TM', 'NEM']",0.1
4248,"['TM', 'NFLX']",-0.15
4249,"['TM', 'NGG']",-0.15
4250,"['TM', 'NKE']",0.3
4251,"['TM', 'NVDA']",0.15
4252,"['TM', 'NVO']",0.15
4253,"['TM', 'NVS']",0.1
4254,"['TM', 'O']",0.1
4255,"['TM', 'ORCL']",0.1
4256,"['TM', 'PEP']",0.15
4257,"['TM', 'PFE']",0.1
4258,"['TM', 'PG']",0.15
4259,"['TM', 'PLD']",0.15
4260,"['TM', 'PM']",0.1
4261,"['TM', 'PSA']",-0.15
4262,"['TM', 'PTR']",0.15
4263,"['TM', 'PYPL']",0.1
4264,"['TM', 'RDS-B']",0.1
4265,"['TM', 'RIO']",0.15
4266,"['TM', 'RTX']",0.15
4267,"['TM', 'SBAC']",0.15
4268,"['TM', 'SBUX']",0.15
4269,"['TM', 'SCHW']",0.15
4270,"['TM', 'SHW']",0.15
4271,"['TM', 'snap']",-0.15
4272,"['TM', 'SNP']",0.15
4273,"['TM', 'SO']",0.1
4274,"['TM', 'SPG-PJ']",-0.15
4275,"['TM', 'SRE']",0.1
4276,"['TM', 'T']",0.15
4277,"['TM', 'TGT']",0.15
4278,"['TMO', 'AAPL']",0.15
4279,"['TMO', 'ABBV']",0.3
4280,"['TMO', 'ABT']",0.3
4281,"['TMO', 'ACN']",0.15
4282,"['TMO', 'ADBE']",0.15
4283,"['TMO', 'ADP']",0.15
4284,"['TMO', 'AEP']",0.1
4285,"['TMO', 'AMT']",0.15
4286,"['TMO', 'AMZN']",0.15
4287,"['TMO', 'APD']",0.15
4288,"['TMO', 'ASML']",0.3
4289,"['TMO', 'AVGO']",0.15
4290,"['TMO', 'AWK']",0.1
4291,"['TMO', 'BA']",-0.15
4292,"['TMO', 'BABA']",-0.3
4293,"['TMO', 'BAC']",0.1
4294,"['TMO', 'BBL']",0.1
4295,"['TMO', 'BHP']",0.1
4296,"['TMO', 'BP']",0.1
4297,"['TMO', 'BRK-A']",0.15
4298,"['TMO', 'C-PJ']",-0.15
4299,"['TMO', 'CAT']",0.15
4300,"['TMO', 'CCI']",0.15
4301,"['TMO', 'CHTR']",0.1
4302,"['TMO', 'CMCSA']",0.1
4303,"['TMO', 'COP']",0.1
4304,"['TMO', 'COST']",0.15
4305,"['TMO', 'CSCO']",0.1
4306,"['TMO', 'CTA-PB']",0.1
4307,"['TMO', 'CVX']",-0.15
4308,"['TMO', 'D']",0.1
4309,"['TMO', 'DE']",0.1
4310,"['TMO', 'DEO']",0.1
4311,"['TMO', 'DHR']",0.65
4312,"['TMO', 'DIS']",-0.15
4313,"['TMO', 'DLR']",0.15
4314,"['TMO', 'DUK']",0.1
4315,"['TMO', 'ECL']",0.15
4316,"['TMO', 'EL']",0.15
4317,"['TMO', 'ENB']",0.1
4318,"['TMO', 'EQIX']",0.15
4319,"['TMO', 'EQNR']",-0.15
4320,"['TMO', 'EXC']",0.1
4321,"['TMO', 'FB']",0.15
4322,"['TMO', 'FCX']",0.1
4323,"['TMO', 'GE']",-0.15
4324,"['TMO', 'GOOG']",0.15
4325,"['TMO', 'HD']",0.3
4326,"['TMO', 'HON']",0.3
4327,"['TMO', 'JD']",0.1
4328,"['TMO', 'JNJ']",0.4
4329,"['TMO', 'JPM']",0.15
4330,"['TMO', 'KO']",0.1
4331,"['TMO', 'LLY']",0.3
4332,"['TMO', 'LOW']",0.15
4333,"['TMO', 'MA']",0.3
4334,"['TMO', 'MCD']",0.15
4335,"['TMO', 'MMM']",0.15
4336,"['TMO', 'MS']",0.15
4337,"['TMO', 'MSFT']",0.3
4338,"['TMO', 'NEE']",0.1
4339,"['TMO', 'NEM']",0.1
4340,"['TMO', 'NFLX']",0.1
4341,"['TMO', 'NGG']",-0.15
4342,"['TMO', 'NKE']",0.15
4343,"['TMO', 'NVDA']",0.15
4344,"['TMO', 'NVO']",0.15
4345,"['TMO', 'NVS']",0.15
4346,"['TMO', 'O']",0.1
4347,"['TMO', 'ORCL']",0.1
4348,"['TMO', 'PEP']",0.15
4349,"['TMO', 'PFE']",0.15
4350,"['TMO', 'PG']",0.15
4351,"['TMO', 'PLD']",0.15
4352,"['TMO', 'PM']",-0.15
4353,"['TMO', 'PSA']",0.15
4354,"['TMO', 'PTR']",-0.15
4355,"['TMO', 'PYPL']",0.1
4356,"['TMO', 'RDS-B']",-0.15
4357,"['TMO', 'RIO']",0.1
4358,"['TMO', 'RTX']",0.15
4359,"['TMO', 'SBAC']",0.15
4360,"['TMO', 'SBUX']",0.1
4361,"['TMO', 'SCHW']",0.1
4362,"['TMO', 'SHW']",0.15
4363,"['TMO', 'snap']",-0.15
4364,"['TMO', 'SNP']",0.1
4365,"['TMO', 'SO']",0.15
4366,"['TMO', 'SPG-PJ']",-0.15
4367,"['TMO', 'SRE']",0.1
4368,"['TMO', 'T']",0.15
4369,"['TMO', 'TGT']",0.15
4370,"['TMO', 'TM']",0.85
4371,"['TMUS', 'AAPL']",0.3
4372,"['TMUS', 'ABBV']",0.1
4373,"['TMUS', 'ABT']",0.1
4374,"['TMUS', 'ACN']",0.15
4375,"['TMUS', 'ADBE']",0.15
4376,"['TMUS', 'ADP']",0.15
4377,"['TMUS', 'AEP']",0.15
4378,"['TMUS', 'AMT']",0.3
4379,"['TMUS', 'AMZN']",0.15
4380,"['TMUS', 'APD']",0.1
4381,"['TMUS', 'ASML']",0.15
4382,"['TMUS', 'AVGO']",0.15
4383,"['TMUS', 'AWK']",0.1
4384,"['TMUS', 'BA']",-0.15
4385,"['TMUS', 'BABA']",0.1
4386,"['TMUS', 'BAC']",0.1
4387,"['TMUS', 'BBL']",-0.15
4388,"['TMUS', 'BHP']",0.1
4389,"['TMUS', 'BP']",-0.15
4390,"['TMUS', 'BRK-A']",0.1
4391,"['TMUS', 'C-PJ']",-0.15
4392,"['TMUS', 'CAT']",0.1
4393,"['TMUS', 'CCI']",0.15
4394,"['TMUS', 'CHTR']",0.3
4395,"['TMUS', 'CMCSA']",0.15
4396,"['TMUS', 'COP']",0.1
4397,"['TMUS', 'COST']",0.15
4398,"['TMUS', 'CSCO']",0.15
4399,"['TMUS', 'CTA-PB']",0.1
4400,"['TMUS', 'CVX']",0.1
4401,"['TMUS', 'D']",0.15
4402,"['TMUS', 'DE']",0.1
4403,"['TMUS', 'DEO']",0.1
4404,"['TMUS', 'DHR']",0.15
4405,"['TMUS', 'DIS']",0.15
4406,"['TMUS', 'DLR']",0.15
4407,"['TMUS', 'DUK']",0.1
4408,"['TMUS', 'ECL']",0.1
4409,"['TMUS', 'EL']",0.1
4410,"['TMUS', 'ENB']",0.1
4411,"['TMUS', 'EQIX']",0.15
4412,"['TMUS', 'EQNR']",-0.15
4413,"['TMUS', 'EXC']",0.1
4414,"['TMUS', 'FB']",0.15
4415,"['TMUS', 'FCX']",-0.15
4416,"['TMUS', 'GE']",0.1
4417,"['TMUS', 'GOOG']",0.15
4418,"['TMUS', 'HD']",0.18
4419,"['TMUS', 'HON']",0.15
4420,"['TMUS', 'JD']",0.1
4421,"['TMUS', 'JNJ']",0.1
4422,"['TMUS', 'JPM']",0.1
4423,"['TMUS', 'KO']",0.1
4424,"['TMUS', 'LLY']",0.15
4425,"['TMUS', 'LOW']",0.15
4426,"['TMUS', 'MA']",0.1
4427,"['TMUS', 'MCD']",0.1
4428,"['TMUS', 'MMM']",-0.15
4429,"['TMUS', 'MS']",0.1
4430,"['TMUS', 'MSFT']",0.3
4431,"['TMUS', 'NEE']",0.1
4432,"['TMUS', 'NEM']",-0.15
4433,"['TMUS', 'NFLX']",0.15
4434,"['TMUS', 'NGG']",0.1
4435,"['TMUS', 'NKE']",0.15
4436,"['TMUS', 'NVDA']",0.3
4437,"['TMUS', 'NVO']",0.1
4438,"['TMUS', 'NVS']",0.1
4439,"['TMUS', 'O']",0.1
4440,"['TMUS', 'ORCL']",0.15
4441,"['TMUS', 'PEP']",0.15
4442,"['TMUS', 'PFE']",0.1
4443,"['TMUS', 'PG']",0.1
4444,"['TMUS', 'PLD']",0.15
4445,"['TMUS', 'PM']",0.1
4446,"['TMUS', 'PSA']",-0.15
4447,"['TMUS', 'PTR']",-0.15
4448,"['TMUS', 'PYPL']",0.1
4449,"['TMUS', 'RDS-B']",0.1
4450,"['TMUS', 'RIO']",-0.15
4451,"['TMUS', 'RTX']",0.1
4452,"['TMUS', 'SBAC']",0.3
4453,"['TMUS', 'SBUX']",0.1
4454,"['TMUS', 'SCHW']",0.15
4455,"['TMUS', 'SHW']",0.15
4456,"['TMUS', 'snap']",0.15
4457,"['TMUS', 'SNP']",0.1
4458,"['TMUS', 'SO']",0.15
4459,"['TMUS', 'SPG-PJ']",-0.15
4460,"['TMUS', 'SRE']",0.1
4461,"['TMUS', 'T']",0.15
4462,"['TMUS', 'TGT']",0.15
4463,"['TMUS', 'TM']",0.85
4464,"['TMUS', 'TMO']",0.1
4465,"['TSLA', 'AAPL']",0.3
4466,"['TSLA', 'ABBV']",0.15
4467,"['TSLA', 'ABT']",0.1
4468,"['TSLA', 'ACN']",0.15
4469,"['TSLA', 'ADBE']",0.3
4470,"['TSLA', 'ADP']",0.1
4471,"['TSLA', 'AEP']",0.1
4472,"['TSLA', 'AMT']",0.1
4473,"['TSLA', 'AMZN']",0.3
4474,"['TSLA', 'APD']",0.1
4475,"['TSLA', 'ASML']",0.3
4476,"['TSLA', 'AVGO']",0.15
4477,"['TSLA', 'AWK']",-0.15
4478,"['TSLA', 'BA']",0.1
4479,"['TSLA', 'BABA']",0.15
4480,"['TSLA', 'BAC']",0.15
4481,"['TSLA', 'BBL']",-0.15
4482,"['TSLA', 'BHP']",0.1
4483,"['TSLA', 'BP']",0.1
4484,"['TSLA', 'BRK-A']",0.15
4485,"['TSLA', 'C-PJ']",-0.15
4486,"['TSLA', 'CAT']",0.1
4487,"['TSLA', 'CCI']",0.1
4488,"['TSLA', 'CHTR']",0.15
4489,"['TSLA', 'CMCSA']",0.15
4490,"['TSLA', 'COP']",-0.15
4491,"['TSLA', 'COST']",0.1
4492,"['TSLA', 'CSCO']",0.15
4493,"['TSLA', 'CTA-PB']",-0.15
4494,"['TSLA', 'CVX']",-0.15
4495,"['TSLA', 'D']",-0.15
4496,"['TSLA', 'DE']",0.15
4497,"['TSLA', 'DEO']",-0.15
4498,"['TSLA', 'DHR']",0.1
4499,"['TSLA', 'DIS']",0.15
4500,"['TSLA', 'DLR']",0.1
4501,"['TSLA', 'DUK']",-0.15
4502,"['TSLA', 'ECL']",0.1
4503,"['TSLA', 'EL']",0.1
4504,"['TSLA', 'ENB']",-0.15
4505,"['TSLA', 'EQIX']",0.1
4506,"['TSLA', 'EQNR']",-0.15
4507,"['TSLA', 'EXC']",-0.15
4508,"['TSLA', 'FB']",0.15
4509,"['TSLA', 'FCX']",0.1
4510,"['TSLA', 'GE']",0.1
4511,"['TSLA', 'GOOG']",0.3
4512,"['TSLA', 'HD']",0.15
4513,"['TSLA', 'HON']",0.15
4514,"['TSLA', 'JD']",0.15
4515,"['TSLA', 'JNJ']",0.1
4516,"['TSLA', 'JPM']",0.1
4517,"['TSLA', 'KO']",0.1
4518,"['TSLA', 'LLY']",0.1
4519,"['TSLA', 'LOW']",0.15
4520,"['TSLA', 'MA']",0.15
4521,"['TSLA', 'MCD']",0.1
4522,"['TSLA', 'MMM']",-0.15
4523,"['TSLA', 'MS']",0.1
4524,"['TSLA', 'MSFT']",0.3
4525,"['TSLA', 'NEE']",0.1
4526,"['TSLA', 'NEM']",-0.15
4527,"['TSLA', 'NFLX']",0.15
4528,"['TSLA', 'NGG']",-0.15
4529,"['TSLA', 'NKE']",0.15
4530,"['TSLA', 'NVDA']",0.45
4531,"['TSLA', 'NVO']",-0.1
4532,"['TSLA', 'NVS']",-0.15
4533,"['TSLA', 'O']",0.1
4534,"['TSLA', 'ORCL']",0.15
4535,"['TSLA', 'PEP']",0.1
4536,"['TSLA', 'PFE']",-0.1
4537,"['TSLA', 'PG']",0.1
4538,"['TSLA', 'PLD']",0.15
4539,"['TSLA', 'PM']",-0.15
4540,"['TSLA', 'PSA']",-0.15
4541,"['TSLA', 'PTR']",-0.15
4542,"['TSLA', 'PYPL']",0.15
4543,"['TSLA', 'RDS-B']",-0.3
4544,"['TSLA', 'RIO']",0.1
4545,"['TSLA', 'RTX']",0.1
4546,"['TSLA', 'SBAC']",0.15
4547,"['TSLA', 'SBUX']",0.1
4548,"['TSLA', 'SCHW']",0.1
4549,"['TSLA', 'SHW']",0.15
4550,"['TSLA', 'snap']",0.15
4551,"['TSLA', 'SNP']",-0.15
4552,"['TSLA', 'SO']",0.15
4553,"['TSLA', 'SPG-PJ']",-0.15
4554,"['TSLA', 'SRE']",-0.15
4555,"['TSLA', 'T']",0.1
4556,"['TSLA', 'TGT']",0.1
4557,"['TSLA', 'TM']",0.15
4558,"['TSLA', 'TMO']",0.1
4559,"['TSLA', 'TMUS']",0.15
4560,"['TSM', 'AAPL']",0.3
4561,"['TSM', 'ABBV']",0.1
4562,"['TSM', 'ABT']",0.1
4563,"['TSM', 'ACN']",0.15
4564,"['TSM', 'ADBE']",0.3
4565,"['TSM', 'ADP']",0.1
4566,"['TSM', 'AEP']",0.1
4567,"['TSM', 'AMT']",0.1
4568,"['TSM', 'AMZN']",0.3
4569,"['TSM', 'APD']",0.15
4570,"['TSM', 'ASML']",0.85
4571,"['TSM', 'AVGO']",0.65
4572,"['TSM', 'AWK']",-0.15
4573,"['TSM', 'BA']",-0.15
4574,"['TSM', 'BABA']",0.15
4575,"['TSM', 'BAC']",0.15
4576,"['TSM', 'BBL']",-0.15
4577,"['TSM', 'BHP']",0.1
4578,"['TSM', 'BP']",-0.15
4579,"['TSM', 'BRK-A']",0.15
4580,"['TSM', 'C-PJ']",-0.15
4581,"['TSM', 'CAT']",0.1
4582,"['TSM', 'CCI']",0.1
4583,"['TSM', 'CHTR']",0.15
4584,"['TSM', 'CMCSA']",0.15
4585,"['TSM', 'COP']",-0.15
4586,"['TSM', 'COST']",0.15
4587,"['TSM', 'CSCO']",0.3
4588,"['TSM', 'CTA-PB']",-0.15
4589,"['TSM', 'CVX']",0.1
4590,"['TSM', 'D']",0.15
4591,"['TSM', 'DE']",-0.15
4592,"['TSM', 'DEO']",-0.15
4593,"['TSM', 'DHR']",0.15
4594,"['TSM', 'DIS']",0.1
4595,"['TSM', 'DLR']",0.15
4596,"['TSM', 'DUK']",-0.15
4597,"['TSM', 'ECL']",0.1
4598,"['TSM', 'EL']",0.1
4599,"['TSM', 'ENB']",-0.15
4600,"['TSM', 'EQIX']",0.15
4601,"['TSM', 'EQNR']",-0.15
4602,"['TSM', 'EXC']",0.1
4603,"['TSM', 'FB']",0.3
4604,"['TSM', 'FCX']",0.1
4605,"['TSM', 'GE']",0.1
4606,"['TSM', 'GOOG']",0.3
4607,"['TSM', 'HD']",0.15
4608,"['TSM', 'HON']",0.15
4609,"['TSM', 'JD']",0.15
4610,"['TSM', 'JNJ']",0.1
4611,"['TSM', 'JPM']",0.1
4612,"['TSM', 'KO']",0.1
4613,"['TSM', 'LLY']",0.15
4614,"['TSM', 'LOW']",0.15
4615,"['TSM', 'MA']",0.15
4616,"['TSM', 'MCD']",0.1
4617,"['TSM', 'MMM']",-0.15
4618,"['TSM', 'MS']",0.15
4619,"['TSM', 'MSFT']",0.45
4620,"['TSM', 'NEE']",0.1
4621,"['TSM', 'NEM']",0.1
4622,"['TSM', 'NFLX']",0.15
4623,"['TSM', 'NGG']",-0.15
4624,"['TSM', 'NKE']",0.15
4625,"['TSM', 'NVDA']",0.65
4626,"['TSM', 'NVO']",0.1
4627,"['TSM', 'NVS']",0.1
4628,"['TSM', 'O']",0.1
4629,"['TSM', 'ORCL']",0.3
4630,"['TSM', 'PEP']",0.1
4631,"['TSM', 'PFE']",0.1
4632,"['TSM', 'PG']",-0.15
4633,"['TSM', 'PLD']",0.1
4634,"['TSM', 'PM']",-0.15
4635,"['TSM', 'PSA']",-0.15
4636,"['TSM', 'PTR']",-0.15
4637,"['TSM', 'PYPL']",0.15
4638,"['TSM', 'RDS-B']",0.1
4639,"['TSM', 'RIO']",0.1
4640,"['TSM', 'RTX']",0.15
4641,"['TSM', 'SBAC']",0.1
4642,"['TSM', 'SBUX']",0.15
4643,"['TSM', 'SCHW']",0.15
4644,"['TSM', 'SHW']",0.1
4645,"['TSM', 'snap']",0.1
4646,"['TSM', 'SNP']",0.1
4647,"['TSM', 'SO']",0.15
4648,"['TSM', 'SPG-PJ']",-0.15
4649,"['TSM', 'SRE']",0.1
4650,"['TSM', 'T']",0.15
4651,"['TSM', 'TGT']",0.1
4652,"['TSM', 'TM']",0.3
4653,"['TSM', 'TMO']",0.15
4654,"['TSM', 'TMUS']",0.15
4655,"['TSM', 'TSLA']",0.3
4656,"['TTE', 'AAPL']",0.1
4657,"['TTE', 'ABBV']",0.15
4658,"['TTE', 'ABT']",0.1
4659,"['TTE', 'ACN']",0.15
4660,"['TTE', 'ADBE']",0.1
4661,"['TTE', 'ADP']",0.1
4662,"['TTE', 'AEP']",0.1
4663,"['TTE', 'AMT']",0.1
4664,"['TTE', 'AMZN']",0.15
4665,"['TTE', 'APD']",0.15
4666,"['TTE', 'ASML']",0.1
4667,"['TTE', 'AVGO']",0.1
4668,"['TTE', 'AWK']",0.1
4669,"['TTE', 'BA']",0.1
4670,"['TTE', 'BABA']",-0.15
4671,"['TTE', 'BAC']",0.1
4672,"['TTE', 'BBL']",0.15
4673,"['TTE', 'BHP']",0.15
4674,"['TTE', 'BP']",0.45
4675,"['TTE', 'BRK-A']",0.1
4676,"['TTE', 'C-PJ']",0.1
4677,"['TTE', 'CAT']",0.1
4678,"['TTE', 'CCI']",0.1
4679,"['TTE', 'CHTR']",0.1
4680,"['TTE', 'CMCSA']",0.1
4681,"['TTE', 'COP']",0.15
4682,"['TTE', 'COST']",0.1
4683,"['TTE', 'CSCO']",0.1
4684,"['TTE', 'CTA-PB']",0.1
4685,"['TTE', 'CVX']",0.4
4686,"['TTE', 'D']",0.15
4687,"['TTE', 'DE']",0.15
4688,"['TTE', 'DEO']",0.15
4689,"['TTE', 'DHR']",0.1
4690,"['TTE', 'DIS']",0.1
4691,"['TTE', 'DLR']",0.1
4692,"['TTE', 'DUK']",0.1
4693,"['TTE', 'ECL']",0.15
4694,"['TTE', 'EL']",0.15
4695,"['TTE', 'ENB']",0.1
4696,"['TTE', 'EQIX']",0.1
4697,"['TTE', 'EQNR']",0.45
4698,"['TTE', 'EXC']",0.1
4699,"['TTE', 'FB']",0.1
4700,"['TTE', 'FCX']",0.15
4701,"['TTE', 'GE']",0.1
4702,"['TTE', 'GOOG']",0.1
4703,"['TTE', 'HD']",0.15
4704,"['TTE', 'HON']",0.15
4705,"['TTE', 'JD']",0.1
4706,"['TTE', 'JNJ']",0.1
4707,"['TTE', 'JPM']",0.15
4708,"['TTE', 'KO']",0.15
4709,"['TTE', 'LLY']",0.15
4710,"['TTE', 'LOW']",0.1
4711,"['TTE', 'MA']",0.1
4712,"['TTE', 'MCD']",0.15
4713,"['TTE', 'MMM']",0.1
4714,"['TTE', 'MS']",0.15
4715,"['TTE', 'MSFT']",0.15
4716,"['TTE', 'NEE']",0.1
4717,"['TTE', 'NEM']",0.1
4718,"['TTE', 'NFLX']",-0.15
4719,"['TTE', 'NGG']",0.1
4720,"['TTE', 'NKE']",0.1
4721,"['TTE', 'NVDA']",0.15
4722,"['TTE', 'NVO']",0.15
4723,"['TTE', 'NVS']",0.15
4724,"['TTE', 'O']",0.15
4725,"['TTE', 'ORCL']",0.1
4726,"['TTE', 'PEP']",0.1
4727,"['TTE', 'PFE']",0.1
4728,"['TTE', 'PG']",0.15
4729,"['TTE', 'PLD']",0.1
4730,"['TTE', 'PM']",0.15
4731,"['TTE', 'PSA']",0.1
4732,"['TTE', 'PTR']",0.15
4733,"['TTE', 'PYPL']",-0.15
4734,"['TTE', 'RDS-B']",0.85
4735,"['TTE', 'RIO']",0.15
4736,"['TTE', 'RTX']",0.1
4737,"['TTE', 'SBAC']",0.1
4738,"['TTE', 'SBUX']",0.15
4739,"['TTE', 'SCHW']",0.1
4740,"['TTE', 'SHW']",0.1
4741,"['TTE', 'snap']",-0.15
4742,"['TTE', 'SNP']",0.45
4743,"['TTE', 'SO']",0.15
4744,"['TTE', 'SPG-PJ']",-0.15
4745,"['TTE', 'SRE']",0.15
4746,"['TTE', 'T']",0.45
4747,"['TTE', 'TGT']",0.1
4748,"['TTE', 'TM']",0.15
4749,"['TTE', 'TMO']",0.15
4750,"['TTE', 'TMUS']",0.1
4751,"['TTE', 'TSLA']",0.1
4752,"['TTE', 'TSM']",0.15
4753,"['UL', 'AAPL']",0.15
4754,"['UL', 'ABBV']",0.1
4755,"['UL', 'ABT']",0.15
4756,"['UL', 'ACN']",0.15
4757,"['UL', 'ADBE']",0.1
4758,"['UL', 'ADP']",0.15
4759,"['UL', 'AEP']",0.15
4760,"['UL', 'AMT']",0.1
4761,"['UL', 'AMZN']",0.15
4762,"['UL', 'APD']",0.15
4763,"['UL', 'ASML']",0.1
4764,"['UL', 'AVGO']",0.1
4765,"['UL', 'AWK']",0.1
4766,"['UL', 'BA']",-0.15
4767,"['UL', 'BABA']",-0.15
4768,"['UL', 'BAC']",0.1
4769,"['UL', 'BBL']",0.15
4770,"['UL', 'BHP']",0.15
4771,"['UL', 'BP']",0.1
4772,"['UL', 'BRK-A']",0.15
4773,"['UL', 'C-PJ']",-0.15
4774,"['UL', 'CAT']",0.15
4775,"['UL', 'CCI']",0.15
4776,"['UL', 'CHTR']",0.1
4777,"['UL', 'CMCSA']",0.15
4778,"['UL', 'COP']",0.1
4779,"['UL', 'COST']",0.3
4780,"['UL', 'CSCO']",0.1
4781,"['UL', 'CTA-PB']",-0.15
4782,"['UL', 'CVX']",0.1
4783,"['UL', 'D']",0.15
4784,"['UL', 'DE']",0.15
4785,"['UL', 'DEO']",0.15
4786,"['UL', 'DHR']",0.15
4787,"['UL', 'DIS']",0.15
4788,"['UL', 'DLR']",0.15
4789,"['UL', 'DUK']",0.1
4790,"['UL', 'ECL']",0.15
4791,"['UL', 'EL']",0.15
4792,"['UL', 'ENB']",0.1
4793,"['UL', 'EQIX']",0.1
4794,"['UL', 'EQNR']",0.15
4795,"['UL', 'EXC']",0.1
4796,"['UL', 'FB']",0.15
4797,"['UL', 'FCX']",0.1
4798,"['UL', 'GE']",0.1
4799,"['UL', 'GOOG']",0.1
4800,"['UL', 'HD']",0.3
4801,"['UL', 'HON']",0.15
4802,"['UL', 'JD']",0.1
4803,"['UL', 'JNJ']",0.15
4804,"['UL', 'JPM']",0.1
4805,"['UL', 'KO']",0.45
4806,"['UL', 'LLY']",0.15
4807,"['UL', 'LOW']",0.15
4808,"['UL', 'MA']",0.15
4809,"['UL', 'MCD']",0.3
4810,"['UL', 'MMM']",0.15
4811,"['UL', 'MS']",0.15
4812,"['UL', 'MSFT']",0.1
4813,"['UL', 'NEE']",0.1
4814,"['UL', 'NEM']",0.1
4815,"['UL', 'NFLX']",0.1
4816,"['UL', 'NGG']",0.1
4817,"['UL', 'NKE']",0.3
4818,"['UL', 'NVDA']",0.15
4819,"['UL', 'NVO']",0.15
4820,"['UL', 'NVS']",0.15
4821,"['UL', 'O']",0.1
4822,"['UL', 'ORCL']",0.1
4823,"['UL', 'PEP']",0.45
4824,"['UL', 'PFE']",0.1
4825,"['UL', 'PG']",0.45
4826,"['UL', 'PLD']",0.15
4827,"['UL', 'PM']",-0.15
4828,"['UL', 'PSA']",0.1
4829,"['UL', 'PTR']",0.15
4830,"['UL', 'PYPL']",0.1
4831,"['UL', 'RDS-B']",0.15
4832,"['UL', 'RIO']",0.1
4833,"['UL', 'RTX']",0.1
4834,"['UL', 'SBAC']",0.15
4835,"['UL', 'SBUX']",0.15
4836,"['UL', 'SCHW']",0.15
4837,"['UL', 'SHW']",0.15
4838,"['UL', 'snap']",0.1
4839,"['UL', 'SNP']",0.15
4840,"['UL', 'SO']",0.15
4841,"['UL', 'SPG-PJ']",0.1
4842,"['UL', 'SRE']",0.1
4843,"['UL', 'T']",0.15
4844,"['UL', 'TGT']",0.3
4845,"['UL', 'TM']",0.15
4846,"['UL', 'TMO']",0.15
4847,"['UL', 'TMUS']",0.15
4848,"['UL', 'TSLA']",0.1
4849,"['UL', 'TSM']",0.15
4850,"['UL', 'TTE']",0.15
4851,"['UNH', 'AAPL']",0.15
4852,"['UNH', 'ABBV']",0.4
4853,"['UNH', 'ABT']",0.3
